date,horaire,team_home,team_away,score,cote1,coteN,cote2
<type 'datetime.time'>,12:30,Fiorentina,Udinese,2 : 1,1.55,3.90,5.00
<type 'datetime.time'>,15:00,Bologne,Spal,2 : 1,1.90,3.15,3.90
<type 'datetime.time'>,15:00,Cagliari,Genoa,2 : 3,2.35,3.00,2.95
<type 'datetime.time'>,15:00,Crotone,Torino,2 : 2,3.20,3.15,2.15
<type 'datetime.time'>,15:00,Sampdoria,Atalanta,3 : 1,3.10,3.10,2.20
<type 'datetime.time'>,15:00,Sassuolo,Chievo,0 : 0,2.10,3.10,3.30
<type 'datetime.time'>,20:45,Inter,AC Milan,2 : 1,2.10,3.20,3.20
