date,horaire,team_home,team_away,score,cote1,coteN,cote2
<type 'datetime.time'>,15:00,Flora -21,Elva,2 : 1,-,-,-
<type 'datetime.time'>,18:00,Tartu Welco,Rakvere,1 : 4,-,-,-
