horaire,team_home,team_away,score,cote1,coteN,cote2
17:00,Tarbes,Stade Montois,2 : 1,-,-,-
18:00,Grasse,Marignane,-,-,-,-
18:00,Marseille II,Monaco II,-,-,-,-
18:00,Martigues,Bergerac,-,-,-,-
18:00,Nice II,Paulhan-Pezenas,-,-,-,-
18:00,Stade Bordelais,Colomiers,-,-,-,-
18:00,Toulon,Sète,-,-,-,-
19:00,Fréjus St-Raphaël,Hyères FC,-,-,-,-
