horaire,team_home,team_away,score,cote1,coteN,cote2
16:00,LASK Linz,Red Bull Salzbourg,1 : 3,4.00,3.10,1.60
18:30,AC Wolfsberger,Mattersburg,2 : 2,2.20,2.75,2.65
18:30,Altach,Admira,1 : 2,1.82,3.05,3.10
18:30,Rapid Vienne,St. Polten,1 : 0,1.25,4.10,6.50
