horaire,team_home,team_away,score,cote1,coteN,cote2
16:00,Torcatense,Maritimo ,0 : 1,6.50,4.00,1.28
16:00,Vasco da Gama,Guimaraes ,1 : 6,-,-,-
17:00,CD Cova da Piedade  ,Anadia,2 : 1(1 : 1),1.38,3.40,6.25
19:00,Academico Viseu,Feirense,0 : 0,2.30,2.75,2.60
19:00,Sao Martinho,Braga,0 : 2,10.50,5.25,1.12
20:00,Olhanense,Benfica,0 : 1,10.50,6.00,1.09
