horaire,team_home,team_away,score,cote1,coteN,cote2
13:00,Karabukspor ,Kayserispor,1 : 0,2.40,2.95,2.40
15:30,Antalyaspor ,Goztepe,1 : 3,1.78,3.25,3.30
15:30,Basaksehir,Alanyaspor,2 : 1,1.40,3.90,4.90
18:30,Konyaspor,Galatasaray,0 : 2,4.30,3.40,1.55
