horaire,team_home,team_away,score,cote1,coteN,cote2
13:00,Juventus -19 ,Torino -19,0 : 2,-,-,-
15:00,AC Milan -19,Genoa -19,2 : 1,-,-,-
15:00,Bologne -19,Chievo -19,5 : 1,-,-,-
15:00,Hellas Vérone -19,Atalanta -19,2 : 3,-,-,-
15:00,Lazio -19,Naples -19,5 : 0,-,-,-
15:00,Sassuolo -19,Udinese -19,3 : 1,-,-,-
