horaire,team_home,team_away,score,cote1,coteN,cote2
14:00,Ekenas,GrIFK,3 : 3,-,-,-
14:00,Haka,KPV,1 : 1,-,-,-
14:00,Jaro,Oulu,1 : 3,-,-,-
14:00,OPS ,Honka,0 : 10,-,-,-
14:00,TPS Turku,Gnistan,3 : 1,-,-,-
