horaire,team_home,team_away,score,cote1,coteN,cote2
13:00,Yomraspor,Erzin,1 : 0,-,-,-
14:00,Bayrampasa,Duzcespor,2 : 0,-,-,-
14:00,Bergama Bld.,Halide E.,1 : 1,-,-,-
14:00,Catalca,Dardanelspor,1 : 1,-,-,-
