horaire,team_home,team_away,score,cote1,coteN,cote2
00:15,Paysandu,CRB,0 : 0,-,-,-
01:30,Parana,Criciuma ,2 : 1,-,-,-
02:30,Juventude ,Londrina,0 : 2,-,-,-
21:30,ABC,Boa,-,-,-,-
21:30,America MG,Luverdense,-,-,-,-
21:30,Figueirense,Santa Cruz,-,-,-,-
21:30,Vila Nova,Goias,-,-,-,-
