horaire,team_home,team_away,score,cote1,coteN,cote2
15:00,Michalovce,Trnava,0 : 3,2.90,2.80,2.00
17:00,Podbrezova,Dun. Streda,0 : 2,3.00,2.80,1.95
17:00,Slovan Bratislava,Presov,3 : 2,1.11,5.25,9.50
17:00,Trencin,Senica,4 : 1,1.11,5.25,9.50
18:00,Ruzomberok,Z. Moravce ,1 : 1,1.48,3.40,4.40
