horaire,team_home,team_away,score,cote1,coteN,cote2
13:00,Isloch Minsk,Krumkachy,1 : 1,1.75,2.95,3.50
16:00,Soligorsk,Din. Minsk,0 : 1,1.95,2.75,3.15
