horaire,team_home,team_away,score,cote1,coteN,cote2
15:00,Zemun,Vojvodina,0 : 0,2.70,2.75,2.25
16:00,Crvena zvezda,Sabac,4 : 0,1.05,7.25,14.00
16:00,Radnicki Nis,FK Vozdovac,1 : 1,1.68,3.00,4.00
17:00,Cukaricki,Javor,0 : 0,1.48,3.25,5.25
17:00,Rad,Sp. Subotica,0 : 2,3.25,2.90,1.90
