horaire,team_home,team_away,score,cote1,coteN,cote2
16:30,Martigny,Etoile-Carouge,2 : 2,-,-,-
17:00,Azzurri Lausanne,Lausanne II,3 : 1,-,-,-
17:00,Echallens,Vevey,1 : 2,-,-,-
17:00,Fribourg,Dudingen,3 : 3,-,-,-
17:00,Grand-Lancy,Thun II,4 : 3,-,-,-
17:30,Portalban,Young Boys II,0 : 0,-,-,-
