horaire,team_home,team_away,score,cote1,coteN,cote2
14:00,Halmstad,Göteborg,1 : 2,3.00,3.00,1.88
16:00,Hacken,AFC Eskilstuna ,3 : 0,1.30,3.90,5.75
16:00,Östersunds,Örebro,3 : 0,1.45,3.60,4.40
