horaire,team_home,team_away,score,cote1,coteN,cote2
16:00,Ballymena,Ards,6 : 3,1.50,3.70,4.10
16:00,C. Rangers,Dungannon,2 : 1,2.85,3.15,1.95
16:00,Coleraine,Linfield,2 : 1,2.75,3.10,2.05
16:00,Crusaders,Glenavon,2 : 3,1.58,3.60,3.75
16:00,Glentoran,Cliftonville,0 : 2,2.85,3.00,2.00
