horaire,team_home,team_away,score,cote1,coteN,cote2
15:30,Balmazujvaros Sport,Videoton,1 : 1,3.40,2.95,1.75
15:30,DVTK,Vasas,5 : 0,2.05,2.95,2.65
15:30,Haladas,Honved,1 : 2,2.85,2.95,1.95
15:30,Mezokovesd,Debrecen,0 : 2,2.70,2.90,2.05
15:30,Ujpest,Paks,0 : 0,1.88,3.05,2.95
19:30,Puskas Academy,Ferencvaros,0 : 0,2.70,2.95,2.05
