horaire,team_home,team_away,score,cote1,coteN,cote2
15:00,Ascoli,Venezia,3 : 3,2.45,2.70,2.55
15:00,Brescia ,Novara,0 : 1,2.05,2.80,3.10
15:00,Carpi,Cesena,2 : 1,1.75,2.85,4.00
15:00,Cittadella,Cremonese ,1 : 2,1.80,2.95,3.60
15:00,Frosinone,Palerme,0 : 0,1.75,2.90,3.90
15:00,Parma,Pescara,0 : 1,1.85,3.20,3.15
15:00,Pro Vercelli,Bari,2 : 2,2.60,2.65,2.45
15:00,Ternana,Spezia,4 : 2,2.60,2.65,2.45
