horaire,team_home,team_away,score,cote1,coteN,cote2
01:30,Barnechea,Cobreloa,4 : 2,-,-,-
22:00,Copiapo,San Felipe,-,-,-,-
22:00,Magallanes,Cobresal,-,-,-,-
22:00,U. Calera,Iberia,-,-,-,-
23:00,D. Puerto Montt,Arica,-,-,-,-
