horaire,team_home,team_away,score,cote1,coteN,cote2
08:30,Perseru Serui,Sriwijaya,2 : 3,-,-,-
10:00,Persija Jakarta,Gresik,5 : 0,-,-,-
13:30,Arema,PS TNI,1 : 1,-,-,-
15:30,Gaz Metan,FC Viitorul,0 : 1,2.95,2.70,2.05
18:15,Poli Iasi,CS U. Craiova,1 : 2,3.20,2.65,1.95
