horaire,team_home,team_away,score,cote1,coteN,cote2
17:00,Brno,Slovacko,2 : 1,1.95,2.70,3.15
17:00,Liberec,Dukla Prague,3 : 0,1.55,3.20,4.20
17:00,Mlada Boleslav,Teplice,2 : 2,1.75,2.90,3.50
17:00,Sigma Olomouc,Jablonec,0 : 0,1.95,2.95,2.90
17:00,Zlin,Jihlava,2 : 1,1.45,3.30,4.90
20:00,Karvina,Slavia Prague,0 : 0,4.90,3.25,1.45
