horaire,team_home,team_away,score,cote1,coteN,cote2
13:00,Hellerup,Greve,4 : 4,-,-,-
14:00,Dalum IF,Marienlyst,1 : 1,-,-,-
14:00,Middelfart,Avarta,2 : 0,-,-,-
15:00,Næsby,Kolding,0 : 0,-,-,-
