horaire,team_home,team_away,score,cote1,coteN,cote2
14:00,Milsami,Zimbru,1 : 0,1.28,3.60,7.25
14:00,Speranta Nisporeni,Dacia Chisinau,0 : 0,4.90,3.30,1.45
14:00,Zaria Balti,Spicul Chiscareni,3 : 0,1.19,4.20,8.25
