horaire,team_home,team_away,score,cote1,coteN,cote2
14:00,Elversberg,Stuttgarter Kickers,4 : 1,-,-,-
14:00,Rochling,Freiburg II,0 : 1,-,-,-
14:00,TSV Steinbach,Worms ,4 : 0,-,-,-
14:00,Ulm,FSV Frankfurt,2 : 2,-,-,-
