horaire,team_home,team_away,score,cote1,coteN,cote2
16:00,Leamington,York,2 : 2,-,-,-
16:00,Nuneaton,Darlington,2 : 1,-,-,-
16:00,Spennymoor ,Curzon Ashton,2 : 4,-,-,-
16:00,Stockport,Blyth Spartans,1 : 3,-,-,-
16:00,United of Manchester,Alfreton,-,-,-,-
