horaire,team_home,team_away,score,cote1,coteN,cote2
15:00,BK Frem,Skovshoved,5 : 1,-,-,-
15:00,Bronshoj,Hvidovre ,1 : 5,-,-,-
15:00,Hillerod,AB Kopenhagen ,2 : 1,-,-,-
