horaire,team_home,team_away,score,cote1,coteN,cote2
12:00,Sillamae,Tammeka,1 : 2,1.75,3.15,3.20
12:00,Tulevik,Narva,0 : 1,2.60,3.05,2.05
15:00,Paide,Levadia,0 : 4,10.50,6.25,1.06
18:00,Flora,Parnu JK Vaprus,3 : 0,1.01,9.75,20.00
